Sender,Message,Date,Time
~ Bento,2 tawarikh 17-20 done,2021-03-21,00:05:59
~ Moses,1 taw 3-7 done,2021-03-21,00:20:13
Ci Ina Paperku,2 taw 28-29 done,2021-03-21,05:41:33
~ Andrie HG,2 Tawarikh 24 - 25 selesai,2021-03-21,06:29:42
~ Andrie HG,2 Tawarikh 26 - 27 selesai,2021-03-21,06:41:30
~ Andrie HG,2 Tawarikh 28 - 29 selesai,2021-03-21,06:56:37
~ Ivan teguh,2 Taw 28-29 done,2021-03-21,12:37:00
Yozef Tjandra,2 taw 24-29 done,2021-03-21,14:30:51
Matthew Henry 2,2 taw 17-20,2021-03-21,16:34:34
~ Bento,2 tawarikh 21-24 done,2021-03-21,18:36:11
~ Tom,2 Taw 26-29 done,2021-03-21,19:06:40
~ Jeffry,1 Raja-raja 6 - 7 done,2021-03-21,21:59:42
~ Noah,1 taw 5-14 done,2021-03-21,22:51:39
Ibu Kartika,_2Taw 28-29_ ✓,2021-03-21,23:04:01
~ Wiwik,2 Taw 6-9 selesai,2021-03-21,23:10:58
Sherly Cahyadi,‎Pesan ini dihapus.,2021-03-21,23:27:29
Sherly Cahyadi,2 Taw 10-14 done,2021-03-21,23:27:43
Sherly Cahyadi,2 taw 15-16 done,2021-03-21,23:43:31
