Sender,Message,Date,Time
~ Jeffry,Amsal 15 done,2021-11-14,06:22:41
~ Andrie HG,Yehezkiel 4 - 5 selesai,2021-11-14,07:17:11
~ Villas/Hepihippo,Yeh 4-9 done,2021-11-14,16:35:31
~ 🪸Martha 🍁,Rat 1-5 done,2021-11-14,16:52:32
~ Yoshua,Yes 13-16 done,2021-11-14,17:08:42
~ scarlet,yes 51-53 done,2021-11-14,22:10:45
Ci Ina Paperku,Yeh 8-9 done,2021-11-14,22:24:37
~ Yoppie,Yer 1-11 done,2021-11-14,23:11:14
Vik. Dessy Waiman,**Update BRC2*,2021-11-14,23:24:41
Vik. Dessy Waiman,"*Bible Reading Cycle 2, Senin, 15 Nov 2021*",2021-11-14,23:25:12
