Sender,Message,Date,Time
~ piccer,bil 30-ul 1done,2020-11-01,01:52:38
~ 🪸Martha 🍁,.Bil 36-Ul 1,2020-11-01,05:55:39
~ Mfitri,Ul 2 - 3 done,2020-11-01,06:08:37
~ LF,Bil 1-3 done,2020-11-01,06:53:32
~ Jeffry,Bil 36 - Ul 1 done,2020-11-01,11:44:27
~ Ivan teguh,Ul 2-3 done,2020-11-01,13:17:43
Ci Ina Paperku,Ul 2-3 done,2020-11-01,13:20:22
~ Tjunfebelyana,Ulangan 2-3 done,2020-11-01,19:35:18
~ Gracia,Bil 1-2 done,2020-11-01,19:58:56
Ruri Handoko,Bil 34-35✅,2020-11-01,21:22:52
~ Noah,Bil 14-19 done,2020-11-01,22:06:21
~ Yoshua,Bil 25-26 done,2020-11-01,22:18:52
Ibu Kartika,_Ul 2-Ul 3_ ✓,2020-11-01,22:25:18
~ Wiwik,Bil 23-26 selesai,2020-11-01,23:31:40
~ no vi3ika,Ul 2-3 done,2020-11-01,23:55:02
