Sender,Message,Date,Time
~ Wiwik,Hosea 1-4 selesai,2022-01-09,06:00:02
Ruri Handoko,Nah 3-Habakuk 3 ☑️,2022-01-09,06:44:38
~ Tjunfebelyana,Zefanya 1-2 done 🙏,2022-01-09,07:07:32
~ Moses,Maz 98-108 done,2022-01-09,13:19:25
~ Wesley and Mom😇🥰,Habakuk✅,2022-01-09,16:31:48
~ Tejo Jayadi,Yehezkiel done,2022-01-09,18:55:20
~ Jeffry,Yehezkiel 10 - 11 done,2022-01-09,19:46:14
~ Tejo Jayadi,Daniel done,2022-01-09,20:42:47
~ Agnes,Zef 1-2 done,2022-01-09,21:27:30
~ 🎍,Zefanya 1-2 done,2022-01-09,21:58:46
~ Tom,Amos 1-9 done,2022-01-09,23:16:14
